Date,BAC,JPM,Residual,Rolling_Hedge_Ratio,Spread,Z_Score,Signal,PNL,Equity,DrawDown_%
2018-07-25,26.382993698120117,95.49769592285156,-5.86162744799303,2.666000163637797,25.16063040640836,1.057605837435649,0,0.0,99990.911768941,-0.0090882310589957
2018-07-26,26.27260398864746,95.22407531738281,-5.714161173439209,2.7101088467367367,24.022458820938454,0.8486218287913416,0,0.0,99990.911768941,-0.0090882310589957
2018-07-27,26.374502182006836,96.20243072509766,-5.124501347283655,2.7550398824128184,23.539625334884917,0.750618276166571,0,0.0,99990.911768941,-0.0090882310589957
2018-07-30,26.586788177490234,96.78284454345703,-5.353862714832644,2.8109164523454666,22.04960424032579,0.4821043906182128,0,-2.532195023972684,99988.37957391703,-0.011620426082969981
2018-07-31,26.221656799316406,95.3070068359375,-5.436889139778373,2.8901570305573294,19.52230108453179,0.032311957770512524,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-01,26.53583526611328,95.89567565917969,-6.046669256983321,2.9597055942411625,17.357415574202278,-0.3575888811690488,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-02,26.561315536499023,96.30193328857422,-5.737607349999138,3.0090050222113045,16.378801442709502,-0.5448856969131527,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-03,26.75661277770996,97.081298828125,-5.70321257240964,3.094445875805345,14.284408767619809,-0.9302088885138171,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-06,26.765106201171875,97.106201171875,-5.710708802796432,3.1844779063475848,11.873311813196423,-1.3717371432900807,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-07,26.75661277770996,97.46270751953125,-5.32180388100339,3.2879534639410366,9.48820985373078,-1.7939271707076965,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-08,27.002872467041016,97.66171264648438,-6.062168236505769,3.393155677842219,6.036762616894833,-2.367891304126387,1,0.0,99988.37957391703,-0.011620426082969981
2018-08-09,26.833038330078125,96.90719604492188,-6.168844317455751,3.496036341870624,3.0979188801613162,-2.7957179970159127,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-10,26.484893798828125,95.95372772216797,-5.794298505909424,3.5929300142661926,0.7953578677058317,-3.056789606091892,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-13,25.88199234008789,94.42815399169922,-5.020075494138652,3.6930992253082087,-1.1566118689123641,-3.2097923433412445,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-14,26.145235061645508,95.05827331542969,-5.3941082497902215,3.7820784831940815,-3.8250576492712725,-3.419910978471363,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-15,25.78009796142578,94.2706069946289,-4.788941460996682,3.8172843412905557,-4.139357270458305,-3.270616101493184,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-16,26.085792541503906,95.15776824951172,-5.0678669507917675,3.820359849947439,-4.499346230108159,-3.148408112495693,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-17,26.10277557373047,95.15776824951172,-5.132649547718316,3.8486539682317735,-5.302782544189455,-3.0877058153231816,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-20,26.213163375854492,95.03339385986328,-5.678103541715814,3.856408227697901,-6.055265056771276,-3.022784743408126,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-21,26.340538024902344,95.61376190185547,-5.583612252346256,3.858841476797842,-6.030198749808406,-2.8775786494461295,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-22,26.30657386779785,95.32357788085938,-5.744238355162764,3.8682182486113375,-6.4359912129984025,-2.7937104509305595,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-23,26.18768882751465,95.1246109008789,-5.489712605310359,3.870034127894383,-6.222638592281228,-2.6526179103971192,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-24,26.230144500732422,95.08313751220703,-5.693135210625101,3.877691798110504,-6.6292786815364195,-2.5857779603350197,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-27,26.586788177490234,96.7662353515625,-5.370471906727175,3.88482230785005,-6.518712454435544,-2.4737316604271298,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-28,26.55282211303711,96.29364776611328,-5.7134942983232975,3.8993389211271747,-7.244804965018631,-2.450983993571617,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-29,26.44243621826172,95.97859954833984,-5.607470187421171,3.9062161264323154,-7.311271229592009,-2.3669749978167465,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-30,26.332050323486328,95.50599670410156,-5.659000702983903,3.914959048831784,-7.582901984125144,-2.3076162227527375,0,0.0,99988.37957391703,-0.011620426082969981
2018-08-31,26.264110565185547,95.00021362304688,-5.905624293638354,3.9215177324356594,-7.994961684978989,-2.264812313025927,0,0.0,99988.37957391703,-0.011620426082969981
2018-09-04,26.44243621826172,95.47282409667969,-6.1132456390813275,3.9252179205603612,-8.319500410515559,-2.2164769739005004,0,0.0,99988.37957391703,-0.011620426082969981
2018-09-05,26.476398468017578,95.00851440429688,-6.707105973970229,3.9248468777259946,-8.907295456331227,-2.1930672200317,0,0.0,99988.37957391703,-0.011620426082969981
2018-09-06,26.32281494140625,94.60226440429688,-6.527504191656703,3.918122611326095,-8.533752011379335,-2.092462594609795,0,0.0,99988.37957391703,-0.011620426082969981
2018-09-07,26.331348419189453,94.78465270996094,-6.377667249273117,3.913196473199381,-8.255087058595336,-2.007201396156522,0,0.0,99988.37957391703,-0.011620426082969981
2018-09-10,26.297218322753906,94.27889251708984,-6.753236540369315,3.9095497816168274,-8.531391633762723,-1.970851513407173,0,0.0,99988.37957391703,-0.011620426082969981
2018-09-11,26.32281494140625,94.8758773803711,-6.253891215582485,3.906889821346776,-7.964460383403818,-1.8709220098046966,0,0.0,99988.37957391703,-0.011620426082969981
2018-09-12,25.96445083618164,93.75653839111328,-6.006233011877384,3.906088648154574,-7.662908275663369,-1.7980288887240854,0,0.0,99988.37957391703,-0.011620426082969981
2018-09-13,25.71700668334961,94.1213607788086,-4.697522948477328,3.907276044903087,-6.362083381655921,-1.6546066913320774,0,0.0,99988.37957391703,-0.011620426082969981
2018-09-14,25.91325569152832,94.10477447509766,-5.462710575230673,3.911412287554171,-7.252652247279272,-1.6823728131351694,0,0.0,99988.37957391703,-0.011620426082969981
2018-09-17,25.836456298828125,94.38666534423828,-4.887864712239249,3.9144312061514634,-6.748365448263073,-1.6052746582555881,0,0.0,99988.37957391703,-0.011620426082969981
2018-09-18,25.776731491088867,94.76809692382812,-4.278609968053601,3.917935514428058,-6.2234748309850545,-1.5303782194497424,0,0.0,99988.37957391703,-0.011620426082969981
2018-09-19,26.4507999420166,97.52074432373047,-4.097229240368705,3.9216545888042162,-6.21015664642124,-1.496561291059402,0,0.0,99988.37957391703,-0.011620426082969981
2018-09-20,26.61292266845703,98.35814666748047,-3.878251869233239,3.9436681700613287,-6.594389372417126,-1.4926829344537065,0,0.0,99988.37957391703,-0.011620426082969981
2018-09-21,26.476398468017578,97.71143341064453,-4.004186967622573,3.9677627940833777,-7.340635352081762,-1.5140753378090048,0,0.0,99988.37957391703,-0.011620426082969981
2018-09-24,26.228958129882812,96.77455139160156,-3.997195862307805,3.985050590460129,-7.749173691041946,-1.5100095997240879,0,0.0,99988.37957391703,-0.011620426082969981
2018-09-25,26.169225692749023,96.50092315673828,-4.042971829881239,3.992733032084733,-7.9858086907812265,-1.4934502423289016,0,0.0,99988.37957391703,-0.011620426082969981
2018-09-26,25.708467483520508,95.36503601074219,-3.421274526242726,4.002462005300568,-7.5321283065537585,-1.4295792534607112,0,0.0,99988.37957391703,-0.011620426082969981
2018-09-27,25.54635238647461,94.95048522949219,-3.217429437572221,4.008525028020273,-7.452707686316714,-1.3934592728818418,0,0.0,99988.37957391703,-0.011620426082969981
2018-09-28,25.13679313659668,93.55757141113281,-3.0480597103063474,4.0035683173354375,-7.079297189960528,-1.338522004899902,0,0.0,99988.37957391703,-0.011620426082969981
2018-10-01,25.29891014099121,94.10477447509766,-3.1192597919355194,3.982756762743125,-6.654630978965713,-1.2820449020093756,0,0.0,99988.37957391703,-0.011620426082969981
2018-10-02,25.239181518554688,94.49446105957031,-2.501735491520037,3.970788837118532,-5.724999172314995,-1.1938531996807042,0,0.0,99988.37957391703,-0.011620426082969981
2018-10-03,25.597549438476562,95.38162231445312,-2.9815859809471448,3.953487416098807,-5.817967273531053,-1.176167041572387,0,0.0,99988.37957391703,-0.011620426082969981
2018-10-04,25.96445083618164,96.24159240722656,-3.521178995764103,3.9580983150036886,-6.528256697460108,-1.1995303453944888,0,0.0,99988.37957391703,-0.011620426082969981
2018-10-05,25.793794631958008,95.69888305664062,-3.412912010455031,3.9837332470184257,-7.056714185455888,-1.210118834981785,0,0.0,99988.37957391703,-0.011620426082969981
2018-10-08,25.82792854309082,96.28334045410156,-2.9586600661160105,4.0190451396158124,-7.520270223352114,-1.2156795547855508,0,0.0,99988.37957391703,-0.011620426082969981
2018-10-09,25.580486297607422,95.61539459228516,-2.6827255279011695,4.045206820161232,-7.862963041837318,-1.212954255786624,0,0.0,99988.37957391703,-0.011620426082969981
2018-10-10,24.949077606201172,93.06889343261719,-2.8206877290600403,4.052828150899007,-8.045430628758936,-1.1998640839637746,0,0.0,99988.37957391703,-0.011620426082969981
2018-10-11,24.198219299316406,90.28024291992188,-2.745152954054646,4.024118255006724,-7.096253101113291,-1.1144497660746646,0,0.0,99988.37957391703,-0.011620426082969981
2018-10-12,24.28354263305664,89.29502868652344,-4.0558371662168184,3.9664583513571046,-7.024631790900372,-1.0875539120400677,0,0.0,99988.37957391703,-0.011620426082969981
2018-10-15,23.822786331176758,88.78572082519531,-2.8075678535838478,3.949329760482083,-5.298318210126837,-0.9550234383293118,0,0.0,99988.37957391703,-0.011620426082969981
2018-10-16,24.343265533447266,90.68934631347656,-2.889335428185987,3.882942851573591,-3.8341625735802722,-0.8416100917779775,0,0.0,99988.37957391703,-0.011620426082969981
2018-10-17,24.65896987915039,91.69960021972656,-3.083351001190536,3.841026884206711,-3.0161660229335894,-0.771429274172881,0,0.0,99988.37957391703,-0.011620426082969981
2018-10-18,24.104358673095703,90.24681854248047,-2.4205414381048342,3.813521395978669,-1.6756689937139981,-0.6679277226146241,0,0.0,99988.37957391703,-0.011620426082969981
2018-10-19,24.164091110229492,90.0965805053711,-2.7986317425040426,3.7405454845776807,-0.29030138592150934,-0.5619025310792755,0,0.0,99988.37957391703,-0.011620426082969981
2018-10-22,23.362031936645508,88.80242919921875,-1.0332895812728111,3.68979847783325,2.601239320292379,-0.35648036637677194,0,4.224677161665032,99992.6042510787,-0.007395748921301681
2018-10-23,23.05486297607422,87.87567901611328,-0.7883289240777174,3.5727397110567796,5.5066545285202295,-0.14925174338273894,0,0.0,99992.6042510787,-0.007395748921301681
2018-10-24,22.346664428710938,86.23921966552734,0.2766692993286881,3.458038547413003,8.963592664941942,0.09663802032255145,0,0.0,99992.6042510787,-0.007395748921301681
2018-10-25,22.68796730041504,87.550048828125,0.2855821685038791,3.3123413522592395,12.399756540254842,0.3431386337795545,0,0.0,99992.6042510787,-0.007395748921301681
2018-10-26,22.517309188842773,86.3477554321289,-0.2657276159236943,3.198044727646045,14.336393499974434,0.4888659841874132,0,0.0,99992.6042510787,-0.007395748921301681
2018-10-29,22.70502471923828,87.54169464111328,0.2121616332987486,3.123222347801134,16.628854030611123,0.6602094614798142,0,0.0,99992.6042510787,-0.007395748921301681
2018-10-30,22.850082397460938,89.08628845214844,1.2034259226068116,3.05152194112996,19.358760659668903,0.8626875934173585,0,0.0,99992.6042510787,-0.007395748921301681
2018-10-31,23.46441650390625,91.02333068847656,0.7970610296808331,2.9700398404922415,21.33307883797133,1.0115413387244667,0,0.0,99992.6042510787,-0.007395748921301681
2018-11-01,23.728925704956055,90.98992156982422,-0.2453312155637093,2.9144175096303107,21.833925010583528,1.0565438836315635,0,0.0,99992.6042510787,-0.007395748921301681
2018-11-02,23.79718589782715,90.48898315429688,-1.006651434640844,2.878487937049108,21.989070611686287,1.0769931832052984,0,0.0,99992.6042510787,-0.007395748921301681
2018-11-05,23.942243576049805,91.08175659179688,-0.967207518867923,2.8535173523964774,22.76214909223566,1.1385909798433678,0,0.0,99992.6042510787,-0.007395748921301681
2018-11-06,24.070226669311523,91.50757598876953,-1.0295858143673655,2.825139636279766,23.50582457105925,1.1971157384849813,0,0.0,99992.6042510787,-0.007395748921301681
2018-11-07,24.351802825927734,93.07723236083984,-0.5340152954502031,2.7971430510155724,24.961756306594708,1.3037154830694997,0,0.0,99992.6042510787,-0.007395748921301681
2018-11-08,24.633377075195312,93.82865905761719,-0.8566671761525129,2.771124667848813,25.566500192122007,1.3474727320751563,0,0.0,99992.6042510787,-0.007395748921301681
2018-11-09,24.334733963012695,92.91858673095703,-0.6275509230985534,2.7489882231523053,26.02268965309071,1.3793547348487567,0,0.0,99992.6042510787,-0.007395748921301681
2018-11-12,23.677732467651367,90.96487426757812,-0.07509944082096354,2.7215275891629664,26.5252721080452,1.4131154939998396,0,0.0,99992.6042510787,-0.007395748921301681
2018-11-13,23.686267852783203,91.49922180175781,0.4266894544047375,2.68513485986822,27.898398290073665,1.5039853013843885,0,0.0,99992.6042510787,-0.007395748921301681
2018-11-14,23.21697235107422,89.61229705810547,0.32991507501449746,2.6365463859886282,28.399672512282834,1.5304727306995787,0,0.0,99992.6042510787,-0.007395748921301681
2018-11-15,23.805721282958984,91.89998626708984,0.37179303919813833,2.581450371568821,30.446698215731587,1.6599540813276457,0,0.0,99992.6042510787,-0.007395748921301681
2018-11-16,23.677732467651367,91.83320617675781,0.793232468358724,2.5296244514368578,31.937435172006545,1.7421976085685258,0,0.0,99992.6042510787,-0.007395748921301681
2018-11-19,23.677732467651367,92.5345230102539,1.4945493018548177,2.46148553324773,34.252127081019985,1.8717147956779867,0,0.0,99992.6042510787,-0.007395748921301681
2018-11-20,23.362031936645508,90.54740905761719,0.7116902771256264,2.4020730786477267,34.4301010800926,1.8521500374290154,0,0.0,99992.6042510787,-0.007395748921301681
2018-11-21,23.268171310424805,89.87113952636719,0.3934566392668586,2.344381410064704,35.3216712600064,1.878976814222629,0,0.0,99992.6042510787,-0.007395748921301681
2018-11-23,23.012195587158203,89.0445556640625,0.5433045402738941,2.299566627099271,36.12647867555238,1.8969717989528843,0,0.0,99992.6042510787,-0.007395748921301681
2018-11-26,23.515615463256836,91.22370147705078,0.8021309142456943,2.245420237742935,38.42126261287318,2.0059149277746573,-1,0.0,99992.6042510787,-0.007395748921301681
2018-11-27,23.669198989868164,91.60777282714844,0.6003504820298247,2.189706360760875,39.77917724491924,2.047454135656156,0,0.0,99992.6042510787,-0.007395748921301681
2018-11-28,24.257946014404297,92.62635803222656,-0.6268682820192737,2.1386500302577938,40.74710105452888,2.0609672782611863,0,0.0,99992.6042510787,-0.007395748921301681
2018-11-29,23.925174713134766,91.89163970947266,-0.09221439895767958,2.1198354636468397,41.17420587862298,2.0398607493678833,0,0.0,99992.6042510787,-0.007395748921301681
2018-11-30,24.232343673706055,92.83511352539062,-0.3204514233402733,2.0945585520082908,42.0790508484256,2.0468226039664903,0,0.0,99992.6042510787,-0.007395748921301681
2018-12-03,24.351802825927734,93.71177673339844,0.10052907710839065,2.067926712813474,43.35403316449583,2.072827316358227,0,0.0,99992.6042510787,-0.007395748921301681
2018-12-04,23.029258728027344,89.52881622314453,0.9624769241419813,2.041881594345752,42.50579669495924,1.9766955705008433,0,0.0,99992.6042510787,-0.007395748921301681
2018-12-06,22.54877281188965,87.82556915283203,1.0920665945704826,2.0162461328837593,42.361693169585074,1.9267155676062357,0,0.0,99992.6042510787,-0.007395748921301681
2018-12-07,21.819448471069336,86.23921966552734,2.2877600410468375,2.0223149170279693,42.11342354116071,1.8728977216403664,0,0.0,99992.6042510787,-0.007395748921301681
2018-12-10,21.244579315185547,84.62781524658203,2.869221790775299,2.0346352945635453,41.402844353750886,1.7978607130083444,0,0.0,99992.6042510787,-0.007395748921301681
2018-12-11,21.090133666992188,83.80123901367188,2.6317859446048573,2.055524893917351,40.44994424512501,1.7141819618013279,0,0.0,99992.6042510787,-0.007395748921301681
2018-12-12,21.038652420043945,84.34392547607422,3.3708501106959403,2.080894274626795,40.56471410934161,1.6926762236917745,0,0.0,99992.6042510787,-0.007395748921301681
2018-12-13,20.935693740844727,84.42742156982422,3.8470870604763974,2.0955428416463384,40.555778416297,1.6661890128337362,0,0.0,99992.6042510787,-0.007395748921301681
2018-12-14,21.004329681396484,83.73445129394531,2.8923016733663616,2.1058732914840395,39.50199441236699,1.5864119970176496,0,0.0,99992.6042510787,-0.007395748921301681
2018-12-17,20.995750427246094,82.66573333740234,1.8563096962680987,2.1259785123193153,38.029219079058066,1.4880285620153708,0,0.0,99992.6042510787,-0.007395748921301681
2018-12-18,20.995750427246094,82.27332305908203,1.4638994179477862,2.1574819643303336,36.97537018471769,1.4140530520073582,0,0.0,99992.6042510787,-0.007395748921301681
2018-12-19,20.74692726135254,81.22966766357422,1.3693920100919286,2.1909476181402523,35.77423679658481,1.334854692353094,0,0.0,99992.6042510787,-0.007395748921301681
2018-12-20,20.686864852905273,80.52832794189453,0.8971632472191828,2.225468908425263,34.4903533989585,1.2528269899523978,0,0.0,99992.6042510787,-0.007395748921301681
2018-12-21,20.051929473876953,78.62471771240234,1.415544696554747,2.26328976649837,33.24139093562959,1.1731599205543937,0,0.0,99992.6042510787,-0.007395748921301681
2018-12-24,19.502798080444336,76.9298095703125,1.8153247848045737,2.3117607829838143,31.844005809489275,1.086849210910377,0,0.0,99992.6042510787,-0.007395748921301681
2018-12-26,20.686864852905273,80.11921691894531,0.4880522242699641,2.3659863138254966,31.17437780101374,1.0391384186888506,0,0.0,99992.6042510787,-0.007395748921301681
2018-12-27,20.909948348999023,81.02093505859375,0.538807590274061,2.39803669502055,30.87811162670973,1.0101530138397687,0,0.0,99992.6042510787,-0.007395748921301681
2018-12-28,20.92711639404297,80.8456039428711,0.2979881372944533,2.4210547347002116,30.179909713450947,0.9603984650408908,0,0.0,99992.6042510787,-0.007395748921301681
2018-12-31,21.141618728637695,81.50521850585938,0.13937318175661062,2.4445220370006377,29.824065625839125,0.9277889024347006,0,0.0,99992.6042510787,-0.007395748921301681
2019-01-02,21.41617774963379,82.91621398925781,0.5030500148424863,2.461821313555514,30.19341115031599,0.9305247465771296,0,0.0,99992.6042510787,-0.007395748921301681
2019-01-03,21.07297706604004,81.73783874511719,0.6338303592660708,2.4741759677231654,29.5995853199395,0.8843729545616863,0,0.0,99992.6042510787,-0.007395748921301681
2019-01-04,21.948162078857422,84.7511215209961,0.3086776210894442,2.492162947550708,30.052725221230105,0.8903369323219291,0,0.0,99992.6042510787,-0.007395748921301681
2019-01-07,21.930994033813477,84.81005859375,0.4331030311003019,2.501300309167398,29.954056436623993,0.8684077810486691,0,0.0,99992.6042510787,-0.007395748921301681
2019-01-08,21.888097763061523,84.6501235961914,0.43679793076520923,2.508650247052311,29.74054173538198,0.8407170719276101,0,0.0,99992.6042510787,-0.007395748921301681
2019-01-09,22.10260009765625,84.50703430175781,-0.5245208821945084,2.517148956275666,28.87149753496395,0.7809638525504812,0,0.0,99992.6042510787,-0.007395748921301681
2019-01-10,22.076858520507812,84.4986343383789,-0.43472835589228964,2.5272852447677003,28.704115548675432,0.7567448881769454,0,0.0,99992.6042510787,-0.007395748921301681
2019-01-11,22.33426284790039,84.09458923339844,-1.82065470364293,2.5371377198921783,27.42948851600385,0.6776313848666371,0,0.0,99992.6042510787,-0.007395748921301681
2019-01-14,22.625991821289062,84.96155548095703,-2.066502719327346,2.5509089306242925,27.24471087979856,0.6534974180804226,0,0.0,99992.6042510787,-0.007395748921301681
2019-01-15,22.780439376831055,85.58441925048828,-2.032786612209321,2.5651767306145477,27.148566247865894,0.6339793516080665,0,0.0,99992.6042510787,-0.007395748921301681
2019-01-16,24.410675048828125,86.27462005615234,-7.561198538674873,2.5767942749417063,23.373332342869674,0.42909527830000993,0,6.9571140211913605,99999.56136509989,-0.00043863490011286643
2019-01-17,24.874008178710938,86.62812042236328,-8.975104781336057,2.576448281443515,22.54152479771156,0.3738972220814997,0,0.0,99999.56136509989,-0.00043863490011286643
2019-01-18,25.139989852905273,88.03377532958984,-8.584049820650861,2.565472809776192,23.537814923911995,0.41187062065646846,0,0.0,99999.56136509989,-0.00043863490011286643
2019-01-22,24.959808349609375,86.64496612548828,-9.285547975352117,2.5531574379231534,22.918645788546677,0.3668906585607745,0,0.0,99999.56136509989,-0.00043863490011286643
2019-01-23,24.813947677612305,86.4261245727539,-8.947996947812001,2.5347336301870067,23.52937689660922,0.3851794144841182,0,0.0,99999.56136509989,-0.00043863490011286643
2019-01-24,24.951223373413086,86.47663879394531,-9.421127500429847,2.5211606693252424,23.57059577334754,0.3738062031202047,0,0.0,99999.56136509989,-0.00043863490011286643
2019-01-25,25.380239486694336,87.02372741699219,-10.510541568476299,2.503307284840293,23.489189018958996,0.3558536017449928,0,0.0,99999.56136509989,-0.00043863490011286643
2019-01-28,25.423139572143555,87.43614959716797,-10.26176383687104,2.4755148900246153,24.50078903515257,0.3954781674457026,0,0.0,99999.56136509989,-0.00043863490011286643
2019-01-29,25.217208862304688,87.6802749633789,-9.232105828884642,2.4499197370721175,25.90013725774873,0.4558727154666127,0,0.0,99999.56136509989,-0.00043863490011286643
2019-01-30,24.942642211914062,87.88226318359375,-7.982769855663207,2.430605442639118,27.256541269515218,0.5141823281328427,0,0.0,99999.56136509989,-0.00043863490011286643
2019-01-31,24.427831649780273,87.11632537841797,-6.784937899625135,2.4227915275438168,27.932781821063628,0.5360202838877073,0,0.0,99999.56136509989,-0.00043863490011286643
2019-02-01,24.350608825683594,87.43614959716797,-6.1705434875052845,2.422416605311067,28.448830428397805,0.5493098258862543,0,0.0,99999.56136509989,-0.00043863490011286643
2019-02-04,24.779621124267578,87.74757385253906,-7.495607371880496,2.4223597089202022,27.72241803880536,0.4940274726573346,0,0.0,99999.56136509989,-0.00043863490011286643
2019-02-05,24.693822860717773,87.36042785644531,-7.555471746506697,2.418152372933622,27.64700150899811,0.4748298851305206,0,0.0,99999.56136509989,-0.00043863490011286643
2019-02-06,24.650915145874023,87.31832885742188,-7.433897194265583,2.4093158497308176,27.92648828609812,0.4756344929204762,0,0.0,99999.56136509989,-0.00043863490011286643
2019-02-07,24.230487823486328,86.173583984375,-6.974901734031377,2.4019285716316467,27.973682976570473,0.4634368249686398,0,0.0,99999.56136509989,-0.00043863490011286643
2019-02-08,24.273393630981445,85.31507110595703,-7.997080888040401,2.3920709911359577,27.251390344862003,0.4065352428952549,0,0.0,99999.56136509989,-0.00043863490011286643
2019-02-11,24.376352310180664,84.91104125976562,-8.79385159026225,2.3823579962596524,26.837843413964272,0.36714670521579396,0,0.0,99999.56136509989,-0.00043863490011286643
2019-02-12,24.61659812927246,86.3587875366211,-8.262534597287555,2.364315798219313,28.15737568116623,0.43016326214606043,0,0.0,99999.56136509989,-0.00043863490011286643
2019-02-13,24.62517547607422,86.77120971679688,-7.882831120882969,2.339418216345606,29.162625627361763,0.4751981342963214,0,0.0,99999.56136509989,-0.00043863490011286643
2019-02-14,24.359193801879883,86.207275390625,-7.432165500513477,2.29908319128222,30.20346236753693,0.52308999138563,0,0.0,99999.56136509989,-0.00043863490011286643
2019-02-15,24.976966857910156,88.8418197631836,-7.154146296546202,2.2527327951675504,32.57538739855638,0.6539054478619669,0,0.0,99999.56136509989,-0.00043863490011286643
2019-02-19,24.99412727355957,88.53038024902344,-7.531045045269266,2.2053300421769166,33.41008049464909,0.6910460386110675,0,0.0,99999.56136509989,-0.00043863490011286643
2019-02-20,25.234373092651367,88.95962524414062,-8.018229334032853,2.1599870215433983,34.45370686722973,0.7426057757866767,0,0.0,99999.56136509989,-0.00043863490011286643
2019-02-21,25.131410598754883,88.77447509765625,-7.810624073139749,2.1111602746472293,35.7180393957166,0.8097294745081306,0,0.0,99999.56136509989,-0.00043863490011286643
2019-02-22,24.951223373413086,88.37886047363281,-7.518905820742347,2.068841521047234,36.75873355779158,0.8639794825146085,0,0.0,99999.56136509989,-0.00043863490011286643
2019-02-25,25.114248275756836,89.30474090576172,-7.214891754797861,2.029910780363362,38.32505759008094,0.9548177655871923,0,0.0,99999.56136509989,-0.00043863490011286643
2019-02-26,25.131410598754883,88.62295532226562,-7.962143848530374,2.001300447133753,38.32745205387553,0.9416809850769289,0,0.0,99999.56136509989,-0.00043863490011286643
2019-02-27,25.337337493896484,88.51354217529297,-8.857075085931484,1.9642992204025467,38.74342988895589,0.9572255667313447,0,0.0,99999.56136509989,-0.00043863490011286643
2019-02-28,25.078611373901367,87.84019470214844,-8.543499274563928,1.9180700917513143,39.73766028321389,1.014973719386756,0,0.0,99999.56136509989,-0.00043863490011286643
2019-03-01,25.276968002319336,87.89910125732422,-9.241233661658299,1.866678232028273,40.71513531571953,1.074782970016825,0,0.0,99999.56136509989,-0.00043863490011286643
2019-03-04,25.035497665405273,87.69710540771484,-8.522129244993948,1.8014284133597882,42.59744857065114,1.2049749912060799,0,0.0,99999.56136509989,-0.00043863490011286643
2019-03-05,25.078611373901367,87.6297607421875,-8.753933234524865,1.744202487999775,43.88758438824928,1.296891170410243,0,0.0,99999.56136509989,-0.00043863490011286643
2019-03-06,24.87163734436035,87.3014907836914,-8.292690757835913,1.6775194980874604,45.57883418916669,1.4259699297873991,0,0.0,99999.56136509989,-0.00043863490011286643
2019-03-07,24.62154197692871,86.67021942138672,-7.969961258257953,1.6188955243685998,46.81051531188322,1.5265607296512842,0,0.0,99999.56136509989,-0.00043863490011286643
2019-03-08,24.707780838012695,86.70389556884766,-8.265247412845198,1.5839924673592582,47.56695683627213,1.5931438211350795,0,0.0,99999.56136509989,-0.00043863490011286643
2019-03-11,24.957876205444336,87.83174896240234,-8.091394881173159,1.5637679731470668,48.803421474559244,1.707440182487936,0,0.0,99999.56136509989,-0.00043863490011286643
2019-03-12,24.957876205444336,87.57084655761719,-8.352297285958315,1.549235983090691,48.90520667861987,1.726018746896584,0,0.0,99999.56136509989,-0.00043863490011286643
2019-03-13,25.259721755981445,87.86544799804688,-9.209100281064806,1.534520640912842,49.10388357977817,1.7544182072372971,0,0.0,99999.56136509989,-0.00043863490011286643
2019-03-14,25.406326293945312,88.66502380371094,-8.968754568343854,1.510303162282593,50.29376885998194,1.8789644659812954,0,0.0,99999.56136509989,-0.00043863490011286643
2019-03-15,25.268341064453125,89.68353271484375,-7.423894332856335,1.4847917294975295,52.16530888422095,2.0716837781575967,-1,0.0,99999.56136509989,-0.00043863490011286643
2019-03-18,25.7167911529541,90.22222900390625,-8.595832572273125,1.477950571425196,52.214082824175314,2.088535943348603,0,0.0,99999.56136509989,-0.00043863490011286643
2019-03-19,25.5701847076416,89.89393615722656,-8.36488805033619,1.4701817654483493,52.30111686090565,2.100299229629467,0,0.0,99999.56136509989,-0.00043863490011286643
2019-03-20,24.699155807495117,87.974853515625,-6.961388870458933,1.4683052758404929,51.708952734673574,2.0325571315561164,0,0.0,99999.56136509989,-0.00043863490011286643
2019-03-21,24.302457809448242,86.58604431152344,-6.836974395408262,1.4664074688052011,50.948738669425246,1.935628707294299,0,0.0,99999.56136509989,-0.00043863490011286643
2019-03-22,23.293441772460938,83.9683609008789,-5.6057173845457555,1.4648991723122666,49.8458173280969,1.7930414481221155,0,0.0,99999.56136509989,-0.00043863490011286643
2019-03-25,23.146835327148438,83.26972961425781,-5.745111302550242,1.4743434761924057,49.143343955176604,1.692136860152744,0,0.0,99999.56136509989,-0.00043863490011286643
2019-03-26,23.46592140197754,84.10302734375,-6.128982821444538,1.4835974886241678,49.28904528352401,1.680701204048665,0,0.0,99999.56136509989,-0.00043863490011286643
